SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max

S34xS08,bsyn,-0.0100573,0.308925,-0.516225,0.492403,-0.649649,0.633553,-1.17574,1.31327

S34xS08,syn,0.00219153,0.258129,-0.423072,0.42322,-0.550071,0.540736,-1.0944,1.21733

S34xS09,bsyn,-0.0150675,0.313083,-0.539934,0.486575,-0.709124,0.615046,-1.57792,1.33228

S34xS09,syn,-0.000892983,0.267147,-0.455753,0.421691,-0.603932,0.538215,-1.30604,1.30841

S34xS10,bsyn,-0.028968,0.331542,-0.604363,0.493489,-0.750055,0.629148,-1.2877,1.3245

S34xS10,syn,-0.00396096,0.263971,-0.453544,0.413414,-0.590242,0.526563,-1.14669,1.21303

S34xS11,bsyn,-0.0282993,0.301316,-0.531943,0.471963,-0.695264,0.608648,-1.16132,1.21986

S34xS11,syn,-0.00187207,0.245814,-0.401559,0.403506,-0.565757,0.519162,-1.05158,1.18309

S34xS12,bsyn,-0.0385075,0.325455,-0.574119,0.490411,-0.736981,0.627446,-1.50312,1.289

S34xS12,syn,-0.0187175,0.278333,-0.478498,0.432655,-0.631105,0.553096,-1.28026,1.36477

S34xS13,bsyn,-0.0512575,0.305954,-0.539279,0.467079,-0.67556,0.612911,-1.33956,1.38209

S34xS13,syn,-0.0294211,0.250421,-0.444678,0.384581,-0.570198,0.510558,-1.12138,1.18647

S34xS14,bsyn,-0.0368837,0.306153,-0.547033,0.470331,-0.686434,0.635065,-1.16358,1.2525

S34xS14,syn,-0.0229434,0.258776,-0.449988,0.408243,-0.561927,0.569034,-1.02352,1.20074

S34xS15,bsyn,0.0186547,0.314964,-0.477145,0.545826,-0.638598,0.697684,-1.32079,1.47954

S34xS15,syn,0.0324526,0.266129,-0.418968,0.461479,-0.560059,0.590635,-1.1066,1.46564

S34xS16,bsyn,-0.0118297,0.342345,-0.580404,0.539465,-0.73783,0.693664,-1.52652,1.58958

S34xS16,syn,0.00810021,0.288017,-0.474467,0.477241,-0.611008,0.60104,-1.31175,1.35422

S34xS17,bsyn,-0.00497056,0.284225,-0.481034,0.45742,-0.611332,0.58001,-1.26439,1.21068

S34xS17,syn,-0.00316176,0.265168,-0.442864,0.427454,-0.574384,0.551279,-1.27553,1.20882

S34xS18,bsyn,-0.0193821,0.322699,-0.547075,0.491135,-0.728697,0.631124,-2.01727,1.26809

S34xS18,syn,0.00172725,0.267438,-0.435535,0.426754,-0.571764,0.565747,-1.59199,1.41829

S34xS19,bsyn,0.00148396,0.335824,-0.560114,0.545839,-0.710428,0.673411,-1.24206,1.25305

S34xS19,syn,0.0129981,0.270356,-0.434163,0.456766,-0.580796,0.582127,-1.05744,1.27409

S34xS20,bsyn,0.00141656,0.308685,-0.502212,0.507529,-0.637467,0.636526,-1.3838,1.69605

S34xS20,syn,0.0178801,0.258555,-0.409966,0.431258,-0.538048,0.542702,-1.18743,1.21032

S34xS21,bsyn,-0.0208393,0.303755,-0.529254,0.46472,-0.662207,0.595203,-1.32083,1.26049

S34xS21,syn,-0.00493609,0.259288,-0.430888,0.419086,-0.551607,0.541527,-1.19374,1.15374

S34xS22,bsyn,-0.0744183,0.321062,-0.605765,0.44237,-0.74694,0.59786,-1.41713,1.28165

S34xS22,syn,-0.0573494,0.266331,-0.503584,0.369551,-0.622732,0.507733,-1.13733,1.19519

S34xS23,bsyn,-0.036495,0.304208,-0.553358,0.449983,-0.696466,0.565834,-1.29631,1.14427

S34xS23,syn,-0.0241798,0.26306,-0.451043,0.40474,-0.588727,0.514964,-1.32431,1.1194

S34xS24,bsyn,-0.031734,0.329305,-0.579071,0.494641,-0.741191,0.631027,-1.55326,1.51169

S34xS24,syn,-0.0119781,0.27577,-0.473817,0.429136,-0.612162,0.549801,-1.21487,1.29445

S34xS25,bsyn,0.0148273,0.301187,-0.499731,0.492512,-0.63997,0.617628,-1.1518,1.44196

S34xS25,syn,0.0256349,0.257757,-0.407201,0.44715,-0.541889,0.568032,-1.01468,1.16773

S34xS26,bsyn,-0.0702602,0.3344,-0.632454,0.470218,-0.792948,0.617655,-1.54462,1.54036

S34xS26,syn,-0.0383862,0.276569,-0.51952,0.389015,-0.673778,0.519485,-1.33884,1.27894

S34xS27,bsyn,-0.0277553,0.308365,-0.537017,0.459684,-0.687229,0.592834,-1.56156,1.44257

S34xS27,syn,-0.00112677,0.245434,-0.419475,0.393943,-0.520623,0.502138,-1.0041,1.10361

S34xS28,bsyn,-0.0215882,0.30612,-0.53173,0.480586,-0.660105,0.616545,-1.12241,1.57138

S34xS28,syn,-0.000840107,0.254714,-0.428566,0.412583,-0.538787,0.536921,-1.03671,1.43265

S34xS29,bsyn,-0.00778808,0.306681,-0.5219,0.488032,-0.663708,0.619079,-1.38953,1.20341

S34xS29,syn,0.0116576,0.247325,-0.400759,0.416064,-0.520212,0.53801,-1.29791,0.964123

S34xS30,bsyn,-0.0673321,0.319998,-0.591471,0.459441,-0.732676,0.598615,-1.36837,1.24468

S34xS30,syn,-0.040922,0.263561,-0.47223,0.394596,-0.598667,0.521049,-1.19028,1.08974

S34xS31,bsyn,-0.0165628,0.32891,-0.568233,0.515427,-0.713736,0.670263,-1.39276,1.47917

S34xS31,syn,-0.00131644,0.278925,-0.468472,0.444931,-0.603785,0.57356,-1.40716,1.44413

S34xS32,bsyn,-0.0113599,0.297084,-0.493311,0.482385,-0.613863,0.620851,-1.0629,1.38086

S34xS32,syn,-0.000108515,0.264433,-0.437112,0.438735,-0.550217,0.557685,-1.276,1.51579

S34xS33,bsyn,-0.0271738,0.303019,-0.523211,0.468641,-0.661616,0.602376,-1.26814,1.67348

S34xS33,syn,-0.00897815,0.258164,-0.431924,0.415848,-0.555618,0.53144,-1.1676,1.10345

S34xS35,bsyn,-0.043597,0.328405,-0.588292,0.491942,-0.732002,0.636495,-1.46188,1.50431

S34xS35,syn,-0.0284099,0.28552,-0.496481,0.445556,-0.6313,0.582433,-1.27184,1.36603

S34xS36,bsyn,-0.0338543,0.325069,-0.59369,0.482243,-0.738166,0.650864,-1.29349,1.35166

S34xS36,syn,-0.0123615,0.26211,-0.452845,0.41121,-0.576769,0.554391,-1.09311,1.15263

S34xS37,bsyn,-0.0128595,0.302439,-0.524875,0.47672,-0.64447,0.620609,-1.12711,1.42501

S34xS37,syn,0.00211296,0.258715,-0.428875,0.431265,-0.555597,0.552116,-1.02408,1.21184

S34xS38,bsyn,-0.0132694,0.314351,-0.540948,0.498252,-0.671384,0.631806,-1.17641,1.32132

S34xS38,syn,0.00212965,0.274254,-0.458431,0.449507,-0.584385,0.568671,-1.14978,1.2361

S34xS39,bsyn,-0.00981297,0.320618,-0.540278,0.519291,-0.699521,0.663703,-1.42589,1.33717

S34xS39,syn,0.0123942,0.274632,-0.44567,0.465714,-0.587189,0.597497,-1.03043,1.32127

S34xS40,bsyn,-0.0194783,0.314698,-0.538387,0.496282,-0.675865,0.639679,-1.27238,1.34568

S34xS40,syn,-0.00327924,0.258154,-0.430675,0.42398,-0.550564,0.544154,-1.2294,1.10472

S35xS01,bsyn,0.0206551,0.315345,-0.494126,0.540286,-0.666312,0.691806,-1.33415,1.42483

S35xS01,syn,0.0428849,0.252421,-0.369861,0.449846,-0.521546,0.578666,-1.33811,1.4321

S35xS02,bsyn,0.0220605,0.294647,-0.453014,0.51295,-0.599614,0.640182,-1.39786,1.51884

S35xS02,syn,0.0366328,0.249278,-0.381805,0.438863,-0.503526,0.55984,-1.11653,1.3598

S35xS03,bsyn,0.0495041,0.287377,-0.438567,0.516222,-0.566828,0.637865,-1.16009,1.22347

S35xS03,syn,0.0577391,0.246709,-0.363765,0.452912,-0.478433,0.560688,-1.19056,1.11931

S35xS04,bsyn,0.00686587,0.242411,-0.383936,0.417888,-0.494851,0.557148,-0.887828,1.11956

S35xS04,syn,0.0241028,0.211847,-0.307894,0.381786,-0.414519,0.513418,-0.975207,1.21329

S35xS05,bsyn,0.00881465,0.290093,-0.459194,0.489092,-0.585183,0.634517,-1.39261,1.5478

S35xS05,syn,0.0189185,0.25813,-0.413034,0.43301,-0.526613,0.568126,-1.03925,1.22706

S35xS06,bsyn,-0.000936324,0.276121,-0.461036,0.443624,-0.601649,0.562944,-1.25537,1.32419

S35xS06,syn,0.0162754,0.227595,-0.37567,0.377746,-0.499768,0.478564,-1.38039,0.992161

S35xS07,bsyn,0.0275581,0.288732,-0.440481,0.496348,-0.583419,0.64287,-1.31985,1.17276

S35xS07,syn,0.0335598,0.250151,-0.37935,0.426065,-0.513817,0.553815,-1.73981,1.05155

S35xS08,bsyn,0.0234959,0.319613,-0.515608,0.545416,-0.675783,0.673098,-1.41242,1.21484

S35xS08,syn,0.0411792,0.248117,-0.377869,0.44658,-0.493878,0.55383,-1.00757,1.11922

S35xS09,bsyn,0.0258019,0.268264,-0.405292,0.476567,-0.529672,0.604831,-1.00808,1.21793

S35xS09,syn,0.0413641,0.230703,-0.329224,0.430045,-0.44416,0.535533,-1.10703,1.0553

S35xS10,bsyn,0.0191789,0.312205,-0.493748,0.543408,-0.627491,0.682479,-1.18589,1.37026

S35xS10,syn,0.0339054,0.257377,-0.410176,0.453972,-0.523233,0.571739,-1.09561,1.16713

S35xS11,bsyn,0.0156419,0.294424,-0.459166,0.516401,-0.611827,0.659973,-1.0783,1.47533

S35xS11,syn,0.0290125,0.256954,-0.381346,0.463491,-0.525343,0.592654,-1.16843,1.42704

S35xS12,bsyn,-0.0325475,0.301469,-0.547072,0.439378,-0.685033,0.574241,-1.30151,1.61811

S35xS12,syn,-0.0160144,0.240919,-0.426531,0.365536,-0.553092,0.478475,-1.05581,1.14014

S35xS13,bsyn,0.00656716,0.292827,-0.504086,0.468973,-0.625445,0.587247,-1.16003,1.67622

S35xS13,syn,0.0206681,0.247978,-0.402813,0.414337,-0.519521,0.518863,-1.23729,1.2638

S35xS14,bsyn,-0.00634142,0.282275,-0.469726,0.461293,-0.594855,0.641439,-1.34834,1.17385

S35xS14,syn,0.00085038,0.239922,-0.388876,0.398545,-0.504384,0.581102,-1.2321,1.19696

S35xS15,bsyn,0.0518433,0.299975,-0.435969,0.547879,-0.563776,0.683881,-1.16959,1.53777

S35xS15,syn,0.062021,0.260886,-0.373446,0.480189,-0.505426,0.596498,-1.08035,1.32252

S35xS16,bsyn,0.0470325,0.300569,-0.438218,0.525289,-0.594202,0.652308,-1.76958,1.29053

S35xS16,syn,0.0577114,0.248864,-0.348279,0.468354,-0.488264,0.58017,-1.15168,1.21092

S35xS17,bsyn,0.0273845,0.28844,-0.43539,0.508081,-0.567687,0.64084,-1.10908,1.28731

S35xS17,syn,0.0347346,0.244984,-0.360188,0.438512,-0.477742,0.552489,-1.1479,1.12324

S35xS18,bsyn,0.00676122,0.301146,-0.49378,0.48589,-0.630747,0.646263,-1.31319,1.68717

S35xS18,syn,0.0226778,0.256325,-0.400662,0.4334,-0.518617,0.577623,-1.08175,1.37586

S35xS19,bsyn,0.0346348,0.304487,-0.474829,0.538249,-0.6275,0.655985,-1.23003,1.19827

S35xS19,syn,0.0468463,0.258765,-0.384287,0.463028,-0.517734,0.572996,-1.18549,1.30242

S35xS20,bsyn,0.0429865,0.287526,-0.430995,0.518823,-0.576766,0.655048,-1.29067,1.38561

S35xS20,syn,0.0480372,0.243612,-0.35669,0.444278,-0.482936,0.562065,-1.1354,1.2606

S35xS21,bsyn,0.0268105,0.295302,-0.464187,0.513515,-0.58722,0.635842,-1.22482,1.25412

S35xS21,syn,0.0366015,0.248497,-0.372354,0.443922,-0.488611,0.552489,-1.09568,1.13945

S35xS22,bsyn,-0.0303622,0.287954,-0.505779,0.447025,-0.639672,0.59994,-1.20559,1.29766

S35xS22,syn,-0.0204656,0.247746,-0.415385,0.388684,-0.538229,0.532933,-1.18366,1.3441

S35xS23,bsyn,0.0324629,0.33219,-0.53145,0.567582,-0.670327,0.711332,-1.50543,1.40195

S35xS23,syn,0.0538743,0.255608,-0.374164,0.46703,-0.500754,0.577774,-1.06453,1.29443

S35xS24,bsyn,0.0085282,0.29251,-0.476104,0.494142,-0.613797,0.621005,-1.44266,1.27479

S35xS24,syn,0.0210427,0.238811,-0.374547,0.410788,-0.492368,0.520291,-1.12546,1.33665

S35xS25,bsyn,0.022816,0.306033,-0.477479,0.528687,-0.620483,0.668559,-1.28736,1.34436

S35xS25,syn,0.0328458,0.260089,-0.386234,0.467867,-0.515466,0.586633,-1.14675,1.28059

S35xS26,bsyn,-0.0105691,0.309617,-0.50911,0.503727,-0.637647,0.636561,-1.25026,1.38106

S35xS26,syn,0.00570018,0.259119,-0.42448,0.435611,-0.549916,0.540729,-1.11458,1.10529

S35xS27,bsyn,0.029992,0.307145,-0.471377,0.527681,-0.612763,0.662214,-1.42639,1.38043

S35xS27,syn,0.0420281,0.265257,-0.400562,0.466422,-0.531503,0.586094,-1.09844,1.35095

S35xS28,bsyn,0.0214301,0.296015,-0.4617,0.508419,-0.57746,0.62834,-1.35328,1.43403

S35xS28,syn,0.0317551,0.253593,-0.382102,0.44681,-0.494612,0.557959,-1.28531,1.19777

S35xS29,bsyn,0.00784081,0.271236,-0.446468,0.447766,-0.574011,0.573708,-1.06751,1.31378

S35xS29,syn,0.0154379,0.227528,-0.362091,0.386329,-0.480797,0.49606,-1.10012,1.17286

S35xS30,bsyn,-0.0367583,0.326287,-0.591804,0.481987,-0.751182,0.622581,-1.32222,1.34559

S35xS30,syn,-0.0178038,0.258251,-0.454882,0.385305,-0.612758,0.510165,-1.52985,1.10889

S35xS31,bsyn,0.0234193,0.301319,-0.487065,0.508322,-0.618655,0.639677,-1.09328,1.23206

S35xS31,syn,0.0363512,0.246734,-0.38391,0.435587,-0.512027,0.540791,-0.966228,1.07886

S35xS32,bsyn,0.0252952,0.323554,-0.493927,0.563637,-0.638163,0.706945,-1.36481,1.34564

S35xS32,syn,0.039433,0.276622,-0.423446,0.487702,-0.554952,0.604191,-1.41621,1.26427

S35xS33,bsyn,0.0288655,0.276769,-0.434746,0.477267,-0.572842,0.593321,-1.45484,1.35829

S35xS33,syn,0.0380624,0.236696,-0.358902,0.422169,-0.484552,0.522452,-1.14531,1.30284

S35xS34,bsyn,0.0318282,0.322354,-0.506375,0.562085,-0.634113,0.69884,-1.38421,1.4851

S35xS34,syn,0.041867,0.274706,-0.424025,0.477512,-0.568266,0.604562,-1.38945,1.3964

S35xS36,bsyn,-0.0263741,0.288279,-0.489502,0.455977,-0.610958,0.583381,-1.18823,1.49381

S35xS36,syn,-0.0120691,0.247322,-0.428375,0.393129,-0.542629,0.498867,-1.0417,1.09759

S35xS37,bsyn,0.012121,0.304174,-0.476566,0.527821,-0.607635,0.664921,-1.01961,1.52485

S35xS37,syn,0.0252473,0.265284,-0.414572,0.453336,-0.55812,0.575593,-1.21111,1.2632

S35xS38,bsyn,0.0401649,0.298693,-0.455168,0.531304,-0.58833,0.667276,-1.20605,1.24982

S35xS38,syn,0.0586386,0.240053,-0.334555,0.451094,-0.456675,0.561861,-1.05702,1.16733

S35xS39,bsyn,0.023003,0.296275,-0.469169,0.508766,-0.644311,0.645738,-1.43512,1.3173

S35xS39,syn,0.0382072,0.235823,-0.346039,0.426014,-0.488954,0.53769,-1.11825,1.17173

S35xS40,bsyn,0.0289571,0.287204,-0.442002,0.505092,-0.563154,0.630009,-1.16404,1.31322

S35xS40,syn,0.0381587,0.224411,-0.33591,0.402705,-0.438984,0.501593,-0.954088,1.07411

S36xS01,bsyn,-0.0261797,0.317579,-0.543224,0.465475,-0.761573,0.595411,-1.8818,1.4859

S36xS01,syn,-0.010831,0.269412,-0.459113,0.406831,-0.627439,0.517446,-1.74044,1.13713

S36xS02,bsyn,0.0154674,0.309823,-0.499734,0.524463,-0.655372,0.655659,-1.35137,1.30156

S36xS02,syn,0.0307456,0.260996,-0.411369,0.447254,-0.55625,0.563663,-1.06099,1.31204

S36xS03,bsyn,0.0350567,0.296241,-0.469339,0.508232,-0.633042,0.636253,-1.31917,1.38915

S36xS03,syn,0.0481693,0.247459,-0.374921,0.444015,-0.517719,0.554837,-1.15714,1.1822

S36xS04,bsyn,0.0251906,0.279546,-0.423127,0.498799,-0.541211,0.639331,-1.31692,1.22952

S36xS04,syn,0.048864,0.208492,-0.272018,0.410256,-0.364841,0.51871,-0.846977,1.10163

S36xS05,bsyn,-0.0122974,0.315831,-0.542462,0.507854,-0.692503,0.653681,-1.2165,1.32142

S36xS05,syn,0.00505929,0.261975,-0.427847,0.43647,-0.561194,0.56227,-1.0457,1.21414

S36xS06,bsyn,-0.00143044,0.272247,-0.451404,0.442705,-0.575909,0.56397,-1.05004,1.4683

S36xS06,syn,0.00948832,0.240918,-0.389103,0.394436,-0.527137,0.501608,-1.12461,1.19142

S36xS07,bsyn,-7.28474e-05,0.308133,-0.521685,0.495904,-0.706923,0.636627,-1.54845,1.17908

S36xS07,syn,0.0135836,0.254392,-0.420204,0.413755,-0.586991,0.540426,-1.45863,1.15704

S36xS08,bsyn,0.0195406,0.294409,-0.465373,0.49732,-0.607827,0.632139,-1.40381,1.4652

S36xS08,syn,0.0280436,0.246602,-0.383559,0.424094,-0.520077,0.544188,-1.32683,1.1727

S36xS09,bsyn,0.0211423,0.30112,-0.484958,0.504931,-0.646015,0.640208,-1.51719,1.48086

S36xS09,syn,0.0339015,0.261015,-0.4021,0.457114,-0.53263,0.576555,-1.42955,1.24328

S36xS10,bsyn,-0.00271946,0.323773,-0.564889,0.511071,-0.723588,0.637276,-1.42936,1.20606

S36xS10,syn,0.010885,0.270148,-0.469983,0.437733,-0.61234,0.549479,-1.21363,1.21482

S36xS11,bsyn,0.00167563,0.296862,-0.483005,0.488696,-0.63447,0.636029,-1.20806,1.41304

S36xS11,syn,0.0148352,0.250937,-0.391947,0.421137,-0.545934,0.538571,-1.35516,1.15013

S36xS12,bsyn,-0.0185918,0.297865,-0.519602,0.453239,-0.670992,0.585168,-1.2104,1.36412

S36xS12,syn,0.003278,0.241245,-0.393912,0.391397,-0.529615,0.509996,-1.19297,1.0341

S36xS13,bsyn,-0.00747411,0.297886,-0.505565,0.482758,-0.64682,0.623646,-1.20172,1.56959

S36xS13,syn,0.00621871,0.257198,-0.418203,0.425045,-0.548811,0.547932,-1.07694,1.49243

S36xS14,bsyn,-0.0207221,0.281227,-0.484757,0.440412,-0.634506,0.61536,-1.19938,1.20439

S36xS14,syn,-0.0160792,0.249099,-0.421959,0.396559,-0.553863,0.561554,-1.29018,1.0701

S36xS15,bsyn,0.0234686,0.33664,-0.560343,0.556522,-0.754702,0.701516,-1.47674,1.45146

S36xS15,syn,0.0429761,0.26811,-0.419157,0.464547,-0.594616,0.589546,-1.51394,1.4412

S36xS16,bsyn,0.0131609,0.310415,-0.521188,0.514354,-0.655749,0.645785,-1.20344,1.37409

S36xS16,syn,0.0230896,0.265095,-0.443272,0.433955,-0.569659,0.541414,-1.06002,1.16869

S36xS17,bsyn,0.00445595,0.296034,-0.461526,0.505688,-0.606081,0.646305,-1.15835,1.35394

S36xS17,syn,0.0183084,0.23944,-0.360931,0.419114,-0.489418,0.535217,-1.24937,1.2187

S36xS18,bsyn,0.00648253,0.303712,-0.477257,0.517572,-0.609726,0.667769,-1.21952,1.46086

S36xS18,syn,0.0259204,0.246382,-0.37704,0.443478,-0.480173,0.568298,-1.03235,1.27002

S36xS19,bsyn,0.0100807,0.340823,-0.567619,0.528599,-0.766861,0.671378,-1.64901,1.46087

S36xS19,syn,0.039328,0.268634,-0.420457,0.459046,-0.572144,0.568436,-1.38854,1.34171

S36xS20,bsyn,-0.00849406,0.315364,-0.531121,0.504414,-0.702417,0.640546,-1.33766,1.27465

S36xS20,syn,0.00669394,0.258692,-0.421988,0.43021,-0.574266,0.537496,-1.28582,1.14753

S36xS21,bsyn,0.0165,0.293444,-0.476117,0.487768,-0.620582,0.632261,-1.08601,1.59808

S36xS21,syn,0.0258326,0.248056,-0.38636,0.423001,-0.516486,0.554039,-1.19688,1.47623

S36xS22,bsyn,-0.0414946,0.31118,-0.555594,0.461045,-0.704647,0.614325,-1.21245,1.23025

S36xS22,syn,-0.0243949,0.258341,-0.456488,0.398551,-0.572065,0.543568,-0.957821,0.982837

S36xS23,bsyn,0.00431022,0.328381,-0.537938,0.538499,-0.726606,0.670443,-1.61566,1.34772

S36xS23,syn,0.0205231,0.265752,-0.422718,0.449254,-0.585388,0.560666,-1.58236,1.13311

S36xS24,bsyn,-0.0292365,0.325115,-0.573905,0.489425,-0.766819,0.630568,-1.54128,1.45308

S36xS24,syn,-0.0126766,0.256264,-0.430877,0.400101,-0.592095,0.51672,-1.34252,1.15869

S36xS25,bsyn,0.043631,0.294022,-0.447098,0.519314,-0.591544,0.637712,-1.45907,1.34429

S36xS25,syn,0.0541267,0.26219,-0.382508,0.485883,-0.508229,0.602715,-1.23064,1.30031

S36xS26,bsyn,-0.0081941,0.304098,-0.502753,0.50896,-0.676171,0.640208,-1.50771,1.24983

S36xS26,syn,0.00206786,0.262551,-0.428198,0.435815,-0.571829,0.558503,-1.3714,1.16757

S36xS27,bsyn,0.0227437,0.321668,-0.515703,0.547414,-0.663533,0.669631,-1.29157,1.25523

S36xS27,syn,0.0401047,0.26787,-0.408221,0.482816,-0.53779,0.600801,-1.07747,1.17776

S36xS28,bsyn,0.0137901,0.289285,-0.471097,0.479677,-0.603932,0.608669,-1.23271,1.15821

S36xS28,syn,0.0206815,0.258584,-0.404369,0.436672,-0.551285,0.557877,-1.21359,1.07555

S36xS29,bsyn,0.0292246,0.286497,-0.433262,0.505881,-0.601273,0.634454,-1.56515,1.28581

S36xS29,syn,0.0404499,0.238616,-0.34694,0.442023,-0.492952,0.548054,-1.39389,1.10354

S36xS30,bsyn,-0.0468978,0.286379,-0.513172,0.42434,-0.673212,0.570299,-1.37614,1.15942

S36xS30,syn,-0.0335747,0.242334,-0.435054,0.3576,-0.567241,0.490659,-1.35842,1.13246

S36xS31,bsyn,0.043764,0.296291,-0.450785,0.528861,-0.585297,0.671385,-1.12676,1.40808

S36xS31,syn,0.0594568,0.23871,-0.355223,0.435437,-0.469307,0.550414,-0.952793,1.22309

S36xS32,bsyn,0.0264839,0.295965,-0.455043,0.524623,-0.587159,0.660708,-1.24939,1.23977

S36xS32,syn,0.0367714,0.252512,-0.3867,0.451086,-0.501907,0.561819,-1.07663,1.13832

S36xS33,bsyn,0.00875481,0.302951,-0.501438,0.495083,-0.683149,0.615993,-1.41459,1.23749

S36xS33,syn,0.0272612,0.259334,-0.415346,0.439496,-0.577227,0.541947,-1.22332,1.07511

S36xS34,bsyn,0.0262292,0.325514,-0.506569,0.569055,-0.689419,0.715991,-1.23267,1.44038

S36xS34,syn,0.0371321,0.253675,-0.387852,0.453496,-0.519142,0.574549,-1.04101,1.32668

S36xS35,bsyn,-0.00743519,0.288629,-0.481462,0.463513,-0.6212,0.583582,-1.60984,1.20057

S36xS35,syn,0.00137469,0.252098,-0.416011,0.41623,-0.534969,0.523937,-1.06901,1.223

S36xS37,bsyn,0.0128688,0.296306,-0.48077,0.497298,-0.6287,0.634495,-1.32313,1.65177

S36xS37,syn,0.0275804,0.254383,-0.390874,0.443156,-0.545785,0.563443,-1.10179,1.30294

S36xS38,bsyn,0.00703273,0.313947,-0.51663,0.505732,-0.68665,0.64566,-1.40116,1.37509

S36xS38,syn,0.0259962,0.259295,-0.406706,0.439522,-0.541419,0.560362,-1.23969,1.28218

S36xS39,bsyn,0.0223546,0.327152,-0.525969,0.560019,-0.663142,0.703347,-1.16365,1.6013

S36xS39,syn,0.0389258,0.265973,-0.404858,0.477086,-0.542293,0.601163,-1.12191,1.29339

S36xS40,bsyn,0.000766134,0.328638,-0.548036,0.53349,-0.702561,0.664051,-1.35031,1.4232

S36xS40,syn,0.0205848,0.268369,-0.420917,0.455103,-0.557193,0.571918,-1.22052,1.32557

S37xS01,bsyn,0.00215082,0.305542,-0.495432,0.509262,-0.646334,0.635215,-1.61798,1.54766

S37xS01,syn,0.0148978,0.254262,-0.398836,0.438396,-0.515555,0.553243,-1.01557,1.41243

S37xS02,bsyn,0.00635327,0.288919,-0.474447,0.486311,-0.577435,0.61731,-1.11152,1.22608

S37xS02,syn,0.0210969,0.236228,-0.374293,0.404573,-0.46466,0.52533,-0.942309,1.08383

S37xS03,bsyn,0.0334971,0.289086,-0.458364,0.5006,-0.592384,0.626128,-1.59316,1.28146

S37xS03,syn,0.0353421,0.256645,-0.393337,0.452877,-0.517977,0.577568,-1.56411,1.17619

S37xS04,bsyn,-0.0212694,0.2755,-0.441723,0.45623,-0.565844,0.594614,-1.15433,1.17727

S37xS04,syn,-0.00564849,0.236365,-0.364143,0.409717,-0.463317,0.539721,-0.887434,1.17247

S37xS05,bsyn,0.0219084,0.268786,-0.429872,0.450972,-0.576434,0.596804,-1.19622,1.19021

S37xS05,syn,0.0216845,0.235594,-0.369782,0.399922,-0.488989,0.540449,-1.23278,1.46366

S37xS06,bsyn,-0.0678493,0.282484,-0.53575,0.409481,-0.665652,0.53246,-1.159,1.21481

S37xS06,syn,-0.0567129,0.244665,-0.458098,0.343769,-0.589449,0.459487,-1.19474,0.887567

S37xS07,bsyn,0.0052852,0.285267,-0.473545,0.473554,-0.581001,0.635472,-1.0652,1.16067

S37xS07,syn,0.0121331,0.245233,-0.391573,0.411051,-0.498343,0.5603,-1.21159,1.14535

S37xS08,bsyn,0.014697,0.313331,-0.531373,0.507811,-0.67839,0.643803,-1.5262,1.42051

S37xS08,syn,0.0313423,0.243757,-0.369185,0.428095,-0.472283,0.552946,-0.937164,1.24571

S37xS09,bsyn,0.0180233,0.281723,-0.470804,0.459084,-0.595879,0.582756,-1.07438,1.352

S37xS09,syn,0.0287765,0.23156,-0.355531,0.406967,-0.468532,0.518456,-1.00377,1.35523

S37xS10,bsyn,-0.0136428,0.271954,-0.461336,0.429962,-0.583462,0.542656,-1.02805,1.1286

S37xS10,syn,-0.00994009,0.247427,-0.408149,0.400563,-0.517999,0.515734,-1.13594,1.23559

S37xS11,bsyn,-0.0103926,0.275403,-0.465137,0.433765,-0.616582,0.546791,-1.47338,1.29666

S37xS11,syn,-0.00166301,0.236669,-0.384265,0.393286,-0.498005,0.49924,-1.42771,1.04866

S37xS12,bsyn,-0.00993178,0.296531,-0.507546,0.468268,-0.643734,0.596719,-1.43546,1.42641

S37xS12,syn,0.00303219,0.251715,-0.405531,0.417582,-0.517497,0.541731,-1.07962,1.27395

S37xS13,bsyn,0.00348493,0.284808,-0.472442,0.467848,-0.595771,0.600692,-1.11985,1.29877

S37xS13,syn,0.0138791,0.239323,-0.379469,0.403025,-0.488456,0.526969,-0.942919,1.10495

S37xS14,bsyn,-0.00830303,0.287031,-0.493105,0.455936,-0.632567,0.64664,-1.36106,1.0822

S37xS14,syn,-0.00152799,0.244226,-0.412545,0.39954,-0.536171,0.581628,-1.06997,1.18164

S37xS15,bsyn,0.0180069,0.293824,-0.460582,0.500612,-0.594879,0.641926,-1.31169,1.3343

S37xS15,syn,0.0302933,0.238873,-0.356592,0.434076,-0.45594,0.548832,-0.962635,1.10414

S37xS16,bsyn,-0.00830316,0.291297,-0.501075,0.454528,-0.637285,0.560277,-1.48291,1.11913

S37xS16,syn,-0.00293078,0.252783,-0.424154,0.397865,-0.546536,0.497347,-1.38638,1.09594

